query_id,query_planning_time,plan_total_cost,plan_startup_cost,plan_rows,plan_width,output_rows,max_depth,num_operators,has_sort,has_hash,is_parallel_aware,max_workers_planned,max_workers_launched,node_type_Seq Scan_count,node_type_Hash Join_count,node_type_Merge Join_count,node_type_Nested Loop_count,node_type_Aggregate_count,node_type_Sort_count,node_type_Limit_count,node_type_Materialize_count,node_type_Gather_count,node_type_Gather Merge_count,node_type_OTHER_count,total_estimated_rows,total_estimated_bytes,total_actual_rows,total_actual_loops,total_actual_time_node,rows_estimate_error,rows_estimate_ratio,output_row_estimation_error,output_row_estimation_ratio,cost_time_ratio,sum_node_actual_time_vs_total_actual_time_ratio,query_length_chars,has_group_by,has_order_by,has_limit,num_aggregate_functions,num_joins,num_tables_referenced,num_where_conditions,actual_execution_time
5797,0.127,208538.92,208535.42,30,136,0,6,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,2171171.0,126474318.0,999813.0,26.0,2217.065,-1171358.0,0.4604948205369361,-30,0.0,0.0009082812934870862,11.704987012438494,414,0,1,1,0,2,3,2,189.412
5798,0.113,1249330.29,1208402.41,37,104,37,8,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,33143167.0,1840578088.0,5399863.0,86.0,84957.22099999999,-27743304.0,0.16292537765024084,0,1.0,0.00849154549834856,8.008225383869627,571,1,1,1,2,2,3,2,10608.745
5799,0.076,782346.46,754471.22,1,41,0,5,7,1,0,1,2,2,2,0,0,1,1,1,1,0,0,1,0,200006.0,800134.0,0.0,10.0,2586.0280000000002,-200006.0,0.0,-1,0.0,0.00033367953118877794,9.906141664719426,308,1,1,1,1,1,2,0,261.053
5800,0.067,125721.12,35018.36,82,29,82,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,18369826.0,279215198.0,11499814.0,13.0,8283.446000000002,-6870012.0,0.6260164903031743,0,1.0,0.022015489521569644,2.9927776886580455,210,0,1,1,0,1,2,0,2767.812
5801,0.103,206.42,141.17,47,241,0,4,9,1,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,23911.0,1462104.0,26.0,7.0,0.11000000000000001,-23885.0,0.0010873656476098866,-47,0.0,0.00023253560701482417,2.291666666666667,387,0,1,1,0,2,3,0,0.048
5802,0.04,134.68,134.43,19,216,0,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,247.0,34884.0,0.0,5.0,0.019999999999999997,-247.0,0.0,-19,0.0,0.00011880011880011879,1.2499999999999998,373,1,1,1,1,1,2,1,0.016
5803,0.077,94572.12,29780.31,78,144,78,6,13,1,0,1,2,2,4,0,0,3,0,1,1,3,0,1,0,6425758.0,303100672.0,2964034.0,104.0,4266.285,-3461724.0,0.461273829484397,0,1.0,0.010882213489556964,4.145429158318386,467,0,1,1,0,3,4,0,1029.154
5804,0.122,30128.03,30114.72,96,149,96,6,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,60332726.0,8974357234.0,105665.0,20.0,272.72,-60227061.0,0.00175137122098544,0,1.0,0.00142478615428888,6.3532590970507385,270,0,1,1,0,2,3,0,42.926
5805,0.083,1225582.8,1225573.87,79,72,79,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,23003673.0,1105940840.0,5601719.0,30.0,26079.004999999997,-17401954.0,0.24351411185509375,0,1.0,0.001845732495593117,11.528680455046597,382,1,1,1,2,2,3,0,2262.098
5806,0.174,993476.35,263498.27,88,74,88,8,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,31539570.0,1104013196.0,12959766.0,47.0,53760.37500000001,-18579804.0,0.410904967949785,0,1.0,0.011241658646428775,4.813648370811658,608,1,1,1,1,2,3,2,11168.322
5807,0.053,1802.99,1802.96,10,137,10,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30350.0,3069450.0,20070.0,6.0,8.808,-10280.0,0.6612850082372322,0,1.0,0.0016223051708550795,3.0112820512820515,275,0,1,1,0,1,2,0,2.925
5808,0.184,30196.19,30182.5,79,256,79,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,180282799.0,45645546184.0,116159.0,32.0,1463.204,-180166640.0,0.0006443154901317014,0,1.0,0.006409053592522766,7.5606446579065665,601,1,1,1,1,3,4,0,193.529
5809,0.104,226.57,145.38,86,43,86,5,12,1,0,0,0,0,4,0,1,2,0,2,1,2,0,0,0,9154465.0,383411565.0,4456.0,12.0,1.4289999999999998,-9150009.0,0.0004867570087383588,0,1.0,0.003500022068234983,1.8020176544766706,434,0,1,1,0,3,4,0,0.793
5810,0.114,26703.15,26671.27,14,188,0,9,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,606952184.0,91811391596.0,1.0,21.0,24.459,-606952183.0,1.6475762446552133e-09,-14,0.0,0.00015039424187783087,6.090388446215139,650,1,1,1,2,3,4,0,4.016
5811,0.115,29935.8,29840.47,91,178,91,8,15,1,0,1,2,2,4,0,0,3,1,1,1,3,0,1,1,27066358.0,4280326616.0,66816.0,22.0,164.04099999999997,-26999542.0,0.0024685995803351156,0,1.0,0.00060940412482713,8.99199693032944,619,1,1,1,1,3,4,0,18.243
5812,0.064,218.08,145.38,66,246,66,4,9,1,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,450916.0,47228436.0,3147.0,9.0,1.1840000000000002,-447769.0,0.006979126932732482,0,1.0,0.0017791636096845193,3.0515463917525776,396,0,1,1,0,2,3,0,0.388
5813,0.068,1236006.34,1235999.29,62,27,62,8,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,27337845.0,652943170.0,9069353.0,30.0,61308.40999999999,-18268492.0,0.3317508384439227,0,1.0,0.003963222389296158,12.515578021985197,458,1,1,1,1,2,3,0,4898.568
5814,0.052,1913.16,1913.04,46,134,46,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30386.0,3022884.0,20142.0,6.0,6.085999999999999,-10244.0,0.6628710590403475,0,1.0,0.0010966150243576073,2.9008579599618685,224,0,1,1,0,1,2,0,2.098
5815,0.034,1877.5,1877.47,11,220,11,6,9,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,2,30861.0,4612980.0,20107.0,9.0,7.216999999999999,-10754.0,0.6515342989533716,0,1.0,0.0021667110519307587,1.7740904621435594,352,0,1,1,0,2,3,0,4.068
5816,0.058,499629.65,35018.36,14,65,14,5,8,1,0,1,2,2,2,0,0,1,1,1,1,1,0,1,0,18567958.0,344590130.0,11680867.0,26.0,27977.876000000004,-6887091.0,0.6290873234418131,0,1.0,0.015425071350349203,3.630273590038334,234,1,1,1,1,1,2,0,7706.823
5817,0.204,276989.93,208130.16,83,20,83,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27279187.0,481175532.0,20693690.0,15.0,15721.710999999998,-6585497.0,0.758588956481731,0,1.0,0.014792010669846374,3.837148586437985,305,0,1,1,0,2,3,0,4097.238
5818,0.077,260988.08,260981.12,63,24,63,7,9,1,1,1,2,2,2,1,0,0,2,1,1,0,0,1,1,5375063.0,117001512.0,1101115.0,21.0,2978.461,-4273948.0,0.20485620354589332,0,1.0,0.0010436032174342981,10.935429272161192,354,1,1,1,1,1,2,0,272.368
5819,0.152,981798.97,957165.85,1,63,0,8,13,1,1,1,2,2,4,2,0,1,1,1,1,0,0,1,2,1551965.0,22749292.0,1133334.0,28.0,8147.038,-418631.0,0.7302574478161556,-1,0.0,0.0005172097501793061,16.04391921165192,659,1,1,1,1,3,4,1,507.796
5820,0.137,142323.71,68209.2,67,101,67,6,9,1,0,1,2,2,2,0,0,1,1,1,1,1,0,1,1,30371863.0,1329998099.0,10624833.0,16.0,11974.22,-19747030.0,0.34982486915603433,0,1.0,0.017119649284015995,4.9144521803941,304,1,1,1,2,1,2,0,2436.532
5821,0.096,139.65,139.54,45,12,25,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,895.0,8020.0,130.0,6.0,0.17700000000000002,-765.0,0.1452513966480447,-20,0.5555555555555556,0.01083422842821339,0.11698612029081297,238,0,1,1,0,1,2,0,1.513
5822,0.168,489883.28,236051.86,27,27,27,5,10,1,0,1,2,2,3,0,0,2,0,1,1,2,0,1,0,27147405.0,504932765.0,12698717.0,48.0,21235.798000000006,-14448688.0,0.4677690924786365,0,1.0,0.011560419045124382,3.749750673464171,431,0,1,1,0,2,3,1,5663.256
5823,0.053,1827.27,1827.23,14,33,14,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30354.0,953182.0,20078.0,6.0,7.450999999999999,-10276.0,0.6614614218883837,0,1.0,0.001451345449769328,2.8095776772247354,244,0,1,1,0,1,2,0,2.652
5824,0.09,955326.47,955259.44,1,133,0,7,12,1,1,1,2,2,4,2,0,1,0,1,1,0,0,1,2,1375053.0,21016759.0,1100000.0,27.0,9309.108,-275053.0,0.7999691648249194,-1,0.0,0.0006335457239031595,15.38077763807264,566,0,1,1,0,3,4,1,605.243
5825,0.262,292420.8,236005.27,68,71,68,6,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,33680198.0,1343274392.0,26474592.0,18.0,26277.571,-7205606.0,0.7860580867131481,0,1.0,0.022818195559276222,3.9381808808222982,408,0,1,1,0,3,4,0,6672.515
5826,0.169,1032464.23,1032460.96,28,39,28,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,14502168.0,466697996.0,5600889.0,26.0,15132.872000000003,-8901279.0,0.3862104617737155,0,1.0,0.0016298676032582746,8.992780993356234,400,0,1,1,0,2,3,0,1682.78
5827,0.095,30125.62,30115.08,62,180,62,8,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,180282272.0,29065888740.0,116182.0,23.0,466.07500000000005,-180166090.0,0.0006444449513039196,0,1.0,0.002167158717397352,7.138863786052354,384,1,1,1,1,2,3,0,65.287
5828,0.246,30242.66,30182.35,64,267,64,8,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,9181943.0,2425032851.0,103343.0,29.0,400.82300000000004,-9078600.0,0.011255025216340376,0,1.0,0.0019664936880552175,6.739692628463815,452,0,1,1,0,3,4,0,59.472
5829,0.217,25866.16,25866.06,43,120,0,5,9,1,0,0,0,0,4,0,0,3,0,1,1,0,0,0,0,10504.0,119176.0,0.0,6.0,117.59700000000001,-10504.0,0.0,-43,0.0,0.000759099920513907,5.989152024446142,455,0,1,1,0,3,4,0,19.635
5830,1.102,982209.99,953834.81,1,46,0,8,13,1,1,1,2,2,4,2,0,1,1,1,1,0,0,1,2,1562730.0,14633436.0,1090038.0,28.0,9605.305,-472692.0,0.6975216448138833,-1,0.0,0.0006074189899045926,16.09972461210198,632,1,1,1,2,3,4,2,596.613
5831,0.245,268200.27,209294.21,71,131,71,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,39344067.0,2599090467.0,20272448.0,31.0,33831.89800000001,-19071619.0,0.515260610958191,0,1.0,0.02363959961710702,5.336137789865126,433,1,1,1,1,3,4,0,6340.147
5832,0.075,942820.86,760722.29,1,10,0,4,6,1,0,1,2,2,2,0,0,1,0,1,1,0,0,1,0,1499545.0,8997284.0,0.0,9.0,2224.277,-1499545.0,0.0,-1,0.0,0.00026476715841862046,8.910366625538803,331,0,1,1,0,1,2,2,249.628
5833,0.133,588267.84,567250.64,19,30,19,9,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,41172841.0,852200610.0,19951099.0,20.0,26358.766000000003,-21221742.0,0.48456940340842647,0,1.0,0.0073255882898511,6.116563110292644,571,1,1,1,1,3,4,0,4309.408
5834,0.322,1263610.38,1228213.64,32,53,32,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,33902334.0,1337218262.0,5999801.0,95.0,66969.50300000003,-27902533.0,0.1769730957166548,0,1.0,0.006437412297926835,8.232894795559739,457,1,1,1,1,3,4,0,8134.381
5835,0.087,806874.09,234508.3,69,8,69,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,20753147.0,155025176.0,12422412.0,32.0,26484.097,-8330735.0,0.5985796756511194,0,1.0,0.012446200868836922,2.6371971289667724,196,0,1,1,0,1,2,0,10042.517
5836,0.078,192.74,145.38,43,235,43,4,9,1,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,450893.0,42271625.0,2007.0,9.0,0.912,-448886.0,0.00445116690656098,0,1.0,0.006386842378333506,0.7408610885458976,351,0,1,1,0,2,3,0,1.231
5837,0.058,260990.84,260981.12,86,42,86,7,9,1,1,1,2,2,2,1,0,0,2,1,1,0,0,1,1,5375086.0,175503612.0,1101194.0,21.0,5481.401,-4273892.0,0.20487002440519092,0,1.0,0.002067233470722574,10.159604024992168,289,1,1,1,1,1,2,0,539.529
5838,0.069,2030.12,2029.89,91,116,91,6,9,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,2,30941.0,2446716.0,20267.0,9.0,11.653999999999998,-10674.0,0.6550208461264988,0,1.0,0.0019186057967016728,2.9920410783055194,325,0,1,1,0,2,3,0,3.895
5839,0.142,30246.96,30183.3,65,99,65,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,26829002.0,2140489404.0,116342.0,32.0,407.6239999999999,-26712660.0,0.004336426677369512,0,1.0,0.0017338271350244784,7.772705604179775,653,1,1,1,1,3,4,0,52.443
5840,0.13,1018833.06,297151.4,87,45,87,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,39906243.0,1284710141.0,19280379.0,49.0,61199.700000000004,-20625864.0,0.4831419234328824,0,1.0,0.012122641564065461,4.955060939451774,556,1,1,1,1,3,4,0,12350.948
5841,0.163,30269.27,30183.3,88,276,88,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,26829025.0,7306753628.0,116118.0,32.0,1242.196,-26712907.0,0.004328073793214625,0,1.0,0.005389756674012951,7.614107782082086,601,1,1,1,1,3,4,0,163.144
5842,0.044,140.34,140.15,74,216,25,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,924.0,144504.0,110.0,6.0,0.06799999999999999,-814.0,0.11904761904761904,-49,0.33783783783783783,0.00021376656690893543,2.2666666666666666,254,0,1,1,0,1,2,0,0.03
5843,0.12,1888745.23,1888644.21,93,167,0,10,16,1,1,1,2,2,4,1,1,1,1,3,1,1,0,1,2,97321103.0,11945820155.0,1.0,26.0,24.026,-97321102.0,1.0275263731854744e-08,-93,0.0,3.1078834279835616e-06,4.093015332197615,540,1,1,1,1,3,4,0,5.87
5844,0.092,991749.86,760722.29,1,58,0,6,10,1,0,1,2,2,4,0,0,3,0,1,1,0,0,1,0,1849987.0,20599461.0,0.0,11.0,3111.3340000000003,-1849987.0,0.0,-1,0.0,0.0002868797985008034,10.935647931728957,575,0,1,1,0,3,4,2,284.513
5845,0.056,1949.92,1949.84,30,116,30,6,9,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,2,30880.0,2441000.0,20145.0,9.0,6.318999999999999,-10735.0,0.6523639896373057,0,1.0,0.0017441741199638958,1.8579829461922963,332,0,1,1,0,2,3,0,3.401
5846,0.088,744672.4,234508.3,60,20,60,6,13,1,0,1,2,2,4,0,0,3,0,1,1,3,0,1,0,24053478.0,347447704.0,12687959.0,62.0,18540.086999999996,-11365519.0,0.5274895796774172,0,1.0,0.009057421760226376,2.7487922569228016,428,0,1,1,0,3,4,0,6744.812
5847,0.18,982258.64,955982.33,1,97,0,9,13,1,1,1,2,2,4,1,0,2,1,1,1,0,0,1,2,1599917.0,32597393.0,1000000.0,21.0,6945.874,-599917.0,0.625032423556972,-1,0.0,0.0004799357122478454,14.733908756716396,692,1,1,1,1,3,4,1,471.421
5848,0.075,27550.29,27539.9,89,127,89,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,313439.0,33275643.0,100357.0,26.0,234.57000000000002,-213082.0,0.3201803221679497,0,1.0,0.00138924127477424,6.128703558551497,276,0,1,1,0,2,3,0,38.274
5849,0.13,2227.7,2214.23,97,246,97,5,12,1,0,0,0,0,4,0,1,2,0,2,1,2,0,0,0,60315567.0,14760777002.0,15201.0,12.0,9.604999999999999,-60300366.0,0.00025202448979713644,0,1.0,0.0022942945638999867,1.8792799843474857,453,0,1,1,0,3,4,0,5.111
5850,0.136,278325.01,269198.32,11,70,11,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,45682193.0,1443811750.0,25547793.0,21.0,35189.87299999999,-20134400.0,0.5592505815121441,0,1.0,0.020872500821970688,6.057465918239578,562,1,1,1,1,3,4,0,5809.339
5851,0.099,2227.97,2214.23,99,153,99,4,9,1,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,60305229.0,9185074737.0,15312.0,9.0,13.694,-60289917.0,0.00025390833023783063,0,1.0,0.0019493081145616864,3.153119963159107,316,0,1,1,0,2,3,0,4.343
5852,0.102,191327.8,29780.31,19,26,19,5,10,1,0,1,2,2,3,0,0,2,0,1,1,2,0,1,0,22778097.0,341793586.0,13051740.0,18.0,7432.5120000000015,-9726357.0,0.572995189194251,0,1.0,0.012397220895238434,3.1335252724254867,369,0,1,1,0,2,3,0,2371.933
5853,0.167,342685.44,268840.35,89,110,89,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,43949014.0,1654985952.0,26031727.0,22.0,33090.92499999999,-17917287.0,0.5923165193194095,0,1.0,0.015664064980408853,6.164655028356805,612,1,1,1,3,3,4,1,5367.847
5854,0.11,256832.73,256828.98,34,59,34,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,4967151.0,227452681.0,1086267.0,30.0,3211.6589999999997,-3880884.0,0.21869015055109056,0,1.0,0.0010613522661227794,11.782013280017608,477,1,1,1,1,2,3,2,272.59
5855,0.153,1211728.09,1056608.68,17,97,17,8,14,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,1,37310795.0,1501066467.0,9322306.0,58.0,37427.728,-27988489.0,0.24985546408217782,0,1.0,0.004105265893439839,7.523969004914297,573,1,1,1,2,3,4,1,4974.466
5856,0.144,297398.64,236005.27,74,47,74,6,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,33680204.0,1102434054.0,25596275.0,19.0,24227.946999999996,-8083929.0,0.7599798089108961,0,1.0,0.020053279329051404,4.062489331498714,500,0,1,1,0,3,4,0,5963.818
5857,0.092,935957.27,935957.14,1,20,0,6,8,1,1,1,2,2,2,1,0,0,1,1,1,0,0,1,1,1250006.0,20000108.0,1000000.0,18.0,4862.438999999999,-250006.0,0.7999961600184319,-1,0.0,0.0004237447720236203,12.260093745193602,414,1,1,1,1,1,2,1,396.607
5858,0.12,192831.43,29422.22,17,63,17,6,13,1,0,1,2,2,4,0,0,3,0,1,1,3,0,1,0,27866053.0,807084297.0,13440497.0,37.0,11190.026000000002,-14425556.0,0.48232510718328137,0,1.0,0.014751786054794077,3.93376732400387,494,0,1,1,0,3,4,1,2844.608
5859,0.072,883788.99,883779.19,84,12,84,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,15084485.0,160345732.0,6068134.0,17.0,13110.643,-9016351.0,0.4022765112630627,0,1.0,0.0014679103436217283,10.105920422284965,263,0,1,1,0,1,2,0,1297.323
5860,0.047,139.03,138.96,28,112,25,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,878.0,62296.0,130.0,6.0,0.08500000000000002,-748.0,0.1480637813211845,-3,0.8928571428571429,0.00023735884341509028,2.575757575757576,228,0,1,1,0,1,2,0,0.033
5861,0.096,173908.22,29780.31,15,87,15,6,13,1,0,1,2,2,4,0,0,3,0,1,1,3,0,1,0,29176719.0,1130121595.0,12997334.0,34.0,10558.987000000001,-16179385.0,0.44546934835270546,0,1.0,0.014666805283844547,4.139678548213456,557,0,1,1,0,3,4,0,2550.678
5862,0.083,1047423.48,1047419.28,36,20,36,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,18836365.0,313385410.0,9068395.0,26.0,23752.448999999997,-9767970.0,0.481430201633914,0,1.0,0.002083630013717088,10.883422384914518,372,0,1,1,0,2,3,0,2182.443
5863,0.918,1825.29,1825.09,79,148,0,7,10,1,1,0,0,0,3,2,0,0,1,1,1,0,0,0,2,20649.0,1538072.0,1.0,8.0,0.10500000000000002,-20648.0,4.84284953266502e-05,-79,0.0,0.0001544959978962247,0.372340425531915,485,1,1,1,1,2,3,0,0.282
5864,0.032,27327.62,27323.07,39,214,39,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,313234.0,54234340.0,100149.0,26.0,204.138,-213085.0,0.31972582797525173,0,1.0,0.001083738722947699,6.892828200972447,300,0,1,1,0,2,3,0,29.616
5865,0.041,2023.88,2023.63,99,34,99,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,40439.0,1284726.0,30248.0,7.0,16.352999999999998,-10191.0,0.7479908009594698,0,1.0,0.003057987627724964,2.642268540959767,218,1,1,1,1,1,2,0,6.189
5866,0.047,1027650.24,1027639.39,93,13,93,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,13752233.0,162527317.0,5001089.0,17.0,9862.41,-8751144.0,0.3636565058198185,0,1.0,0.0011470828829855573,8.36648286392942,239,0,1,1,0,1,2,0,1178.8
5867,0.06,1037785.63,1037775.83,84,8,84,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,13687499.0,104499992.0,4982226.0,17.0,10183.429,-8705273.0,0.3639982731688236,0,1.0,0.0011553677034437256,8.493098553490173,257,0,1,1,0,1,2,1,1199.024
5868,0.098,1635.99,1635.98,1,233,0,4,7,1,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,345.0,38261.0,0.0,5.0,2.909,-345.0,0.0,-1,0.0,0.0003643054052897634,4.880872483221476,307,0,1,1,0,2,3,0,0.596
5869,0.021,27028.83,27024.98,33,138,33,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,312873.0,36666274.0,100143.0,17.0,196.59900000000002,-212730.0,0.320075557814193,0,1.0,0.0010790700152392833,6.7406912157992185,269,0,1,1,0,1,2,0,29.166
5870,0.064,67963.52,43903.07,29,16,29,6,9,1,0,1,2,2,2,0,0,1,1,1,1,1,0,1,1,7775029.0,98200464.0,2763497.0,17.0,4050.078,-5011532.0,0.3554323720207346,0,1.0,0.01226930270827644,4.856994837293806,339,1,1,1,1,1,2,0,833.865
5871,0.124,1227115.57,1227107.51,69,34,69,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,23001627.0,678796958.0,5602346.0,30.0,60403.270000000004,-17399281.0,0.24356303143251562,0,1.0,0.004973098010646218,9.898011754399707,570,1,1,1,2,2,3,0,6102.566
5872,0.134,1706.93,1705.95,48,274,0,7,10,1,1,0,0,0,3,2,0,0,1,1,1,0,0,0,2,13611.0,1236672.0,1.0,8.0,0.08300000000000002,-13610.0,7.346998751010212e-05,-48,0.0,2.753481396425161e-05,1.765957446808511,541,1,1,1,1,2,3,1,0.047
5873,0.226,6877058.48,6838069.79,47,87,47,10,16,1,1,1,2,2,4,1,1,1,1,3,1,1,0,1,2,1912405369.0,166135725243.0,42921955.0,39.0,652213.942,-1869483414.0,0.02244396282072977,0,1.0,0.0128489759476351,7.381061851806362,623,1,1,1,1,3,4,0,88363.159
5874,0.14,233910.06,211509.47,27,20,27,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,26663630.0,373296824.0,18815794.0,15.0,12422.936,-7847836.0,0.7056726334711365,0,1.0,0.013537784565571911,3.9230852794648183,416,0,1,1,0,2,3,2,3166.624
5875,0.051,140.3,140.12,72,212,25,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,922.0,142424.0,130.0,6.0,0.08700000000000002,-792.0,0.14099783080260303,-47,0.3472222222222222,0.0002565930149679258,2.4166666666666674,218,0,1,1,0,1,2,0,0.036
5876,0.151,310421.41,279447.95,28,81,28,9,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,41172850.0,1563018228.0,20924201.0,21.0,23431.178,-20248649.0,0.5082038527816267,0,1.0,0.012524844855256602,6.026568552307368,547,1,1,1,1,3,4,0,3887.98
5877,0.181,289102.24,236005.27,64,49,64,6,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,33680194.0,1018416270.0,17174281.0,17.0,13560.802999999996,-16505913.0,0.5099222706377523,0,1.0,0.010928801520181927,4.2920167834505065,457,0,1,1,0,3,4,0,3159.541
5878,0.087,147832.29,35018.36,12,20,12,5,10,1,0,1,2,2,3,0,0,2,0,1,1,2,0,1,0,27370782.0,405730512.0,7608841.0,25.0,5569.178,-19761941.0,0.2779913631989031,0,1.0,0.012211351119569343,3.0850206510852898,365,0,1,1,0,2,3,0,1805.232
5879,0.091,961696.14,754471.22,1,19,0,5,8,1,0,1,2,2,3,0,0,2,0,1,1,0,0,1,0,1699952.0,19999552.0,0.0,10.0,2057.715,-1699952.0,0.0,-1,0.0,0.00021608072587251935,9.902191488133049,377,0,1,1,0,2,3,2,207.804
5880,0.073,966947.37,760722.29,1,15,0,5,8,1,0,1,2,2,3,0,0,2,0,1,1,0,0,1,0,1700006.0,8000084.0,0.0,10.0,2267.813,-1700006.0,0.0,-1,0.0,0.00023641824476961968,9.92026823677626,353,0,1,1,0,2,3,1,228.604
5881,0.11,1236005.71,1235999.29,55,67,55,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,27337838.0,1294305980.0,9069164.0,30.0,69552.331,-18268674.0,0.331744009895735,0,1.0,0.005229901405552568,10.759639261729394,498,1,1,1,1,2,3,0,6464.188
5882,0.082,981072.38,234508.3,90,16,90,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,20753168.0,236034272.0,12237014.0,32.0,25328.391999999996,-8516154.0,0.5896455904949066,0,1.0,0.009725082669231805,2.6546866631520136,240,0,1,1,0,1,2,0,9541.01
5883,0.157,1063207.13,1063205.49,14,27,14,9,13,1,1,1,2,2,4,3,0,0,0,1,1,0,0,1,3,19572902.0,430585171.0,9662186.0,35.0,27027.118000000002,-9910716.0,0.4936511714001327,0,1.0,0.002180751929306569,11.656699262612511,524,0,1,1,0,3,4,1,2318.591
5884,0.137,30194.8,30182.5,70,315,70,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,180282790.0,53394357060.0,116023.0,32.0,1017.8339999999998,-180166767.0,0.0006435611518991913,0,1.0,0.004417946136420841,7.629997226366013,590,1,1,1,1,3,4,0,133.399
5885,0.099,29939.35,29914.85,26,271,26,7,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,9129405.0,2404627605.0,53189.0,17.0,165.63299999999998,-9076216.0,0.005826119007755708,0,1.0,0.0009982514650451664,5.541974771639842,521,0,1,1,0,3,4,0,29.887
5886,0.068,26263.05,26243.37,76,124,25,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,147176.0,10454944.0,100280.0,30.0,286.78400000000005,-46896.0,0.681361091482307,-51,0.32894736842105265,0.0011408042858693107,9.57191014986149,454,1,1,1,1,2,3,0,29.961
5887,0.076,35876.62,26747.77,11,34,0,6,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,3594212.0,32199788.0,1.0,18.0,11.741000000000003,-3594211.0,2.7822510191385483e-07,-11,0.0,0.00012690716126547037,2.578739292773996,373,0,1,1,0,2,3,2,4.553
5888,0.06,27585.24,27574.04,96,257,96,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,313446.0,67467052.0,100372.0,26.0,156.95599999999996,-213074.0,0.3202210269073461,0,1.0,0.0008634327633183543,6.589806029053655,349,0,1,1,0,2,3,0,23.818
